message_id,generation,num_children,audio,chain_id,parent_id,game_name,chain_name,message_name,to_remove
288,6,1,within-category-game-a/sploush/gen-6.wav,9,250,within-category-game-a,sploush,gen-6.wav,
408,6,0,within-category-game-a/sploush/gen-6_8A94RHB.wav,9,261,within-category-game-a,sploush,gen-6_8A94RHB.wav,
461,6,0,within-category-game-a/sploush/gen-6_Ip6q9qs.wav,9,380,within-category-game-a,sploush,gen-6_Ip6q9qs.wav,
441,6,0,within-category-game-a/sploush/gen-6_Jem5Qrm.wav,9,421,within-category-game-a,sploush,gen-6_Jem5Qrm.wav,
391,6,1,within-category-game-a/sploush/gen-6_Xwv66D8.wav,9,271,within-category-game-a,sploush,gen-6_Xwv66D8.wav,
310,6,0,within-category-game-a/sploush/gen-6_lCULUIU.wav,9,304,within-category-game-a,sploush,gen-6_lCULUIU.wav,
443,6,0,within-category-game-a/sploush/gen-6_sPUVe4P.wav,9,399,within-category-game-a,sploush,gen-6_sPUVe4P.wav,
319,6,0,within-category-game-a/sploush/gen-6_vA4UWDk.wav,9,276,within-category-game-a,sploush,gen-6_vA4UWDk.wav,
368,7,0,within-category-game-a/sploush/gen-7.wav,9,319,within-category-game-a,sploush,gen-7.wav,
472,7,0,within-category-game-a/sploush/gen-7_LvL1YNy.wav,9,441,within-category-game-a,sploush,gen-7_LvL1YNy.wav,
512,7,0,within-category-game-a/sploush/gen-7_Ogkf2Jc.wav,9,461,within-category-game-a,sploush,gen-7_Ogkf2Jc.wav,
491,7,1,within-category-game-a/sploush/gen-7_ROCTUEK.wav,9,310,within-category-game-a,sploush,gen-7_ROCTUEK.wav,
484,7,1,within-category-game-a/sploush/gen-7_YmuDpqU.wav,9,408,within-category-game-a,sploush,gen-7_YmuDpqU.wav,
448,7,1,within-category-game-a/sploush/gen-7_g6XfYn0.wav,9,443,within-category-game-a,sploush,gen-7_g6XfYn0.wav,
487,8,1,within-category-game-a/sploush/gen-8.wav,9,368,within-category-game-a,sploush,gen-8.wav,
507,8,1,within-category-game-a/sploush/gen-8_Koh3dso.wav,9,472,within-category-game-a,sploush,gen-8_Koh3dso.wav,
522,8,1,within-category-game-a/sploush/gen-8_aXin7CK.wav,9,512,within-category-game-a,sploush,gen-8_aXin7CK.wav,
140,0,0,within-category-game-a/sploush/seed.wav,9,,within-category-game-a,sploush,seed.wav,0
143,1,0,within-category-game-a/spout/gen-1.wav,10,141,within-category-game-a,spout,gen-1.wav,0
274,1,0,within-category-game-a/spout/gen-1_BRScYYp.wav,10,141,within-category-game-a,spout,gen-1_BRScYYp.wav,1
145,1,0,within-category-game-a/spout/gen-1_DRt0s37.wav,10,141,within-category-game-a,spout,gen-1_DRt0s37.wav,1
154,1,0,within-category-game-a/spout/gen-1_M2xiAKM.wav,10,141,within-category-game-a,spout,gen-1_M2xiAKM.wav,1
144,1,0,within-category-game-a/spout/gen-1_PYRvcQl.wav,10,141,within-category-game-a,spout,gen-1_PYRvcQl.wav,0
201,1,0,within-category-game-a/spout/gen-1_jvkVvGa.wav,10,141,within-category-game-a,spout,gen-1_jvkVvGa.wav,0
158,2,0,within-category-game-a/spout/gen-2.wav,10,145,within-category-game-a,spout,gen-2.wav,1
169,2,0,within-category-game-a/spout/gen-2_3g1G5WQ.wav,10,143,within-category-game-a,spout,gen-2_3g1G5WQ.wav,0
251,2,0,within-category-game-a/spout/gen-2_5Mhef6H.wav,10,143,within-category-game-a,spout,gen-2_5Mhef6H.wav,0
241,2,0,within-category-game-a/spout/gen-2_7iIZkLm.wav,10,145,within-category-game-a,spout,gen-2_7iIZkLm.wav,1
193,2,0,within-category-game-a/spout/gen-2_IDSKV5u.wav,10,154,within-category-game-a,spout,gen-2_IDSKV5u.wav,1
172,2,0,within-category-game-a/spout/gen-2_PT3fhVn.wav,10,143,within-category-game-a,spout,gen-2_PT3fhVn.wav,0
225,2,0,within-category-game-a/spout/gen-2_TLkaAQh.wav,10,144,within-category-game-a,spout,gen-2_TLkaAQh.wav,0
182,2,0,within-category-game-a/spout/gen-2_fWCX2wz.wav,10,145,within-category-game-a,spout,gen-2_fWCX2wz.wav,1
163,2,0,within-category-game-a/spout/gen-2_r7qUqbt.wav,10,144,within-category-game-a,spout,gen-2_r7qUqbt.wav,0
220,2,0,within-category-game-a/spout/gen-2_uinQQYF.wav,10,154,within-category-game-a,spout,gen-2_uinQQYF.wav,1
175,3,0,within-category-game-a/spout/gen-3.wav,10,172,within-category-game-a,spout,gen-3.wav,0
259,3,0,within-category-game-a/spout/gen-3_1mcfmMV.wav,10,193,within-category-game-a,spout,gen-3_1mcfmMV.wav,1
185,3,0,within-category-game-a/spout/gen-3_5UStkiv.wav,10,163,within-category-game-a,spout,gen-3_5UStkiv.wav,1
262,3,0,within-category-game-a/spout/gen-3_8Hx3gv4.wav,10,182,within-category-game-a,spout,gen-3_8Hx3gv4.wav,1
234,3,0,within-category-game-a/spout/gen-3_GRQrZAN.wav,10,172,within-category-game-a,spout,gen-3_GRQrZAN.wav,0
198,3,0,within-category-game-a/spout/gen-3_HCo9hDA.wav,10,172,within-category-game-a,spout,gen-3_HCo9hDA.wav,0
253,3,0,within-category-game-a/spout/gen-3_Ja7L7uP.wav,10,251,within-category-game-a,spout,gen-3_Ja7L7uP.wav,0
213,3,0,within-category-game-a/spout/gen-3_JluxWCE.wav,10,193,within-category-game-a,spout,gen-3_JluxWCE.wav,1
235,3,0,within-category-game-a/spout/gen-3_Qfb2xwg.wav,10,193,within-category-game-a,spout,gen-3_Qfb2xwg.wav,1
217,3,0,within-category-game-a/spout/gen-3_SNnc46n.wav,10,172,within-category-game-a,spout,gen-3_SNnc46n.wav,0
227,3,0,within-category-game-a/spout/gen-3_Unzh5RT.wav,10,193,within-category-game-a,spout,gen-3_Unzh5RT.wav,1
189,3,0,within-category-game-a/spout/gen-3_j4bAmQm.wav,10,182,within-category-game-a,spout,gen-3_j4bAmQm.wav,1
199,4,0,within-category-game-a/spout/gen-4.wav,10,175,within-category-game-a,spout,gen-4.wav,0
312,4,0,within-category-game-a/spout/gen-4_0nB201A.wav,10,234,within-category-game-a,spout,gen-4_0nB201A.wav,
303,4,0,within-category-game-a/spout/gen-4_4BqYmCf.wav,10,175,within-category-game-a,spout,gen-4_4BqYmCf.wav,
396,4,0,within-category-game-a/spout/gen-4_8zE5NGH.wav,10,217,within-category-game-a,spout,gen-4_8zE5NGH.wav,
248,4,0,within-category-game-a/spout/gen-4_9lb7Muv.wav,10,235,within-category-game-a,spout,gen-4_9lb7Muv.wav,1
278,4,0,within-category-game-a/spout/gen-4_E1VZtsE.wav,10,198,within-category-game-a,spout,gen-4_E1VZtsE.wav,
246,4,0,within-category-game-a/spout/gen-4_OycCwoR.wav,10,227,within-category-game-a,spout,gen-4_OycCwoR.wav,1
209,4,0,within-category-game-a/spout/gen-4_cWUtfWD.wav,10,198,within-category-game-a,spout,gen-4_cWUtfWD.wav,0
292,4,0,within-category-game-a/spout/gen-4_eaB3ps9.wav,10,253,within-category-game-a,spout,gen-4_eaB3ps9.wav,
264,5,0,within-category-game-a/spout/gen-5.wav,10,246,within-category-game-a,spout,gen-5.wav,1
291,5,0,within-category-game-a/spout/gen-5_0kIMzit.wav,10,278,within-category-game-a,spout,gen-5_0kIMzit.wav,
318,5,0,within-category-game-a/spout/gen-5_12duIGn.wav,10,312,within-category-game-a,spout,gen-5_12duIGn.wav,
270,5,0,within-category-game-a/spout/gen-5_D1DI9x5.wav,10,209,within-category-game-a,spout,gen-5_D1DI9x5.wav,1
336,5,0,within-category-game-a/spout/gen-5_D1PyTdq.wav,10,303,within-category-game-a,spout,gen-5_D1PyTdq.wav,1
298,5,0,within-category-game-a/spout/gen-5_OVHfR04.wav,10,199,within-category-game-a,spout,gen-5_OVHfR04.wav,
349,5,0,within-category-game-a/spout/gen-5_Sa5uEqV.wav,10,292,within-category-game-a,spout,gen-5_Sa5uEqV.wav,
367,5,0,within-category-game-a/spout/gen-5_Shjjt3M.wav,10,209,within-category-game-a,spout,gen-5_Shjjt3M.wav,
369,5,1,within-category-game-a/spout/gen-5_So3VJ2k.wav,10,209,within-category-game-a,spout,gen-5_So3VJ2k.wav,
445,5,0,within-category-game-a/spout/gen-5_dQ0iWX1.wav,10,396,within-category-game-a,spout,gen-5_dQ0iWX1.wav,
329,6,0,within-category-game-a/spout/gen-6.wav,10,291,within-category-game-a,spout,gen-6.wav,
378,6,0,within-category-game-a/spout/gen-6_EdyeMMA.wav,10,349,within-category-game-a,spout,gen-6_EdyeMMA.wav,
440,6,0,within-category-game-a/spout/gen-6_JFI6kjp.wav,10,298,within-category-game-a,spout,gen-6_JFI6kjp.wav,
356,6,0,within-category-game-a/spout/gen-6_MEKo3WB.wav,10,318,within-category-game-a,spout,gen-6_MEKo3WB.wav,
493,6,1,within-category-game-a/spout/gen-6_OPAYqOS.wav,10,445,within-category-game-a,spout,gen-6_OPAYqOS.wav,
466,6,1,within-category-game-a/spout/gen-6_rZsBFQi.wav,10,336,within-category-game-a,spout,gen-6_rZsBFQi.wav,
424,6,0,within-category-game-a/spout/gen-6_umxJRXM.wav,10,367,within-category-game-a,spout,gen-6_umxJRXM.wav,
394,7,0,within-category-game-a/spout/gen-7.wav,10,378,within-category-game-a,spout,gen-7.wav,
449,7,0,within-category-game-a/spout/gen-7_FDxNwGF.wav,10,424,within-category-game-a,spout,gen-7_FDxNwGF.wav,
459,7,1,within-category-game-a/spout/gen-7_MJwFs6i.wav,10,440,within-category-game-a,spout,gen-7_MJwFs6i.wav,
509,7,1,within-category-game-a/spout/gen-7_Podl6iY.wav,10,329,within-category-game-a,spout,gen-7_Podl6iY.wav,
407,7,0,within-category-game-a/spout/gen-7_kNgGHJ6.wav,10,356,within-category-game-a,spout,gen-7_kNgGHJ6.wav,
398,8,0,within-category-game-a/spout/gen-8.wav,10,394,within-category-game-a,spout,gen-8.wav,
485,8,0,within-category-game-a/spout/gen-8_3Kkqk3J.wav,10,449,within-category-game-a,spout,gen-8_3Kkqk3J.wav,
474,8,0,within-category-game-a/spout/gen-8_JpImrV5.wav,10,407,within-category-game-a,spout,gen-8_JpImrV5.wav,
489,9,1,within-category-game-a/spout/gen-9.wav,10,474,within-category-game-a,spout,gen-9.wav,
513,9,1,within-category-game-a/spout/gen-9_GKbRNAJ.wav,10,398,within-category-game-a,spout,gen-9_GKbRNAJ.wav,
519,9,1,within-category-game-a/spout/gen-9_dFoOZzC.wav,10,485,within-category-game-a,spout,gen-9_dFoOZzC.wav,
141,0,0,within-category-game-a/spout/seed.wav,10,,within-category-game-a,spout,seed.wav,0
